Longitude,Latitude,1/11/2020,1/23/2020,2/4/2020,2/16/2020,2/28/2020,3/11/2020,3/23/2020,4/4/2020,4/16/2020,4/28/2020,5/10/2020,5/22/2020,6/3/2020,6/15/2020,6/27/2020,7/9/2020,7/21/2020,8/2/2020,8/14/2020,8/26/2020,9/7/2020,9/19/2020,10/1/2020,10/13/2020,10/25/2020,11/6/2020,11/18/2020,11/30/2020,12/12/2020,12/24/2020,1/5/2021,1/17/2021,1/29/2021,2/10/2021,2/22/2021,3/6/2021,3/18/2021,3/30/2021,4/11/2021,4/23/2021,5/17/2021,5/29/2021,6/10/2021,6/22/2021,7/4/20212,7/16/2021,7/28/2021,8/21/2021,9/2/2021,9/14/2021,10/8/2021,10/20/2021,11/1/2021,11/13/2021,11/25/2021,12/7/2021,12/19/2021,12/31/2021,1/12/2022,1/24/2022,2/5/2022,2/17/2022,3/1/2022,3/13/2022,3/25/2022,4/16/2022,4/18/2022,4/30/2022,5/24/2022,6/17/2022,6/29/2022,7/11/2022,7/23/2022,8/4/2022,8/16/2022,8/28/2022,9/9/2022,10/3/2022,10/15/2022,10/27/2022,11/8/2022,11/20/2022,12/2/2022,12/14/2022,12/26/2022
137.1852722,-4.082280636,-0.1245526,2.817016,-6.163289,5.26068,3.094575,-1.703305,4.967798,-2.351918,5.909018,-4.692119,-0.188062,3.803828,-0.307613,6.921601,-2.119821,-3.974795,4.119462,-0.5314802,0.0824191,2.068418,-4.973994,3.675086,5.680719,-6.76702,5.537291,0.8918773,-3.501777,5.607216,-2.030063,7.309587,-3.891478,-2.023494,3.632222,-0.01481994,5.720243,-1.474624,0.6611317,3.810183,-0.3394038,1.40048,1.414354,-4.033691,3.625859,0,4.14208,-6.805832,0.6996497,-0.2215151,1.171456,4.773763,-2.876115,6.994051,-2.513404,-1.18415,3.184541,-0.08369413,-0.3637106,-0.7825501,-1.845528,5.677174,-1.693022,1.679086,1.47725,-2.289889,3.573,-1.058227,-5.179701,2.714009,-0.1839676,-1.549084,0.6401823,-2.916505,8.964292,-2.435651,-2.985407,2.998403,0.1086651,3.921667,0.7887006,0.2647078,4.551682,-2.429056,2.038161,0.2357778,-3.132818
137.1843567,-4.082131386,6.377427,-0.6745352,-4.427871,4.285596,-1.079859,-2.558648,4.281661,-0.8430369,1.879313,2.047372,-1.629607,7.321775,-0.852266,1.182102,-0.3086633,-14.20288,0.7422601,-1.43533,-2.845138,-6.025403,-2.078421,6.999516,2.433214,-5.990163,4.156544,-2.564512,-4.013597,1.165459,-0.3960471,4.173685,3.002288,-1.990814,6.862104,-0.7133679,-1.138999,0.3648776,-16.90947,1.619251,1.587306,-4.024617,-6.543394,-1.722748,6.001311,0,1.535737,-3.731522,-0.3557832,-1.086589,0.186449,0.749396,-2.324409,4.355779,3.43744,0.4685578,8.280278,-1.274643,-0.2232779,1.541706,-17.45537,4.465372,-2.356063,-2.902076,-4.112967,-0.05227018,4.585588,1.218767,-3.088188,3.124527,-2.992605,-1.041658,-0.06095752,1.264911,4.620235,3.428732,-0.9537379,6.766261,-1.246352,-0.9334057,1.000716,-15.70525,1.755153,-1.460369,-3.110824,-5.654012,-1.511069
137.1767883,-4.08212328,4.58571,-0.3869301,-4.327937,2.307071,-5.363619,-4.635139,7.040178,1.353263,1.304204,2.230829,-0.8823398,9.965745,4.323354,0.9428986,-2.420472,3.28998,0.2299615,7.131436,-0.52263,4.36202,4.315487,6.022954,0.4457477,-3.969089,3.137037,-4.137996,-6.098128,4.352386,2.35024,1.869167,1.33465,-1.313195,13.09585,0.7069414,2.887241,-1.11996,3.116231,-0.1878391,11.29174,-0.2050776,3.690343,2.067461,5.373056,0,-0.3300987,-7.65567,-0.7525687,-4.383531,-4.399893,1.31517,2.179656,2.082716,4.19177,-6.726436,10.3074,7.643316,2.433488,-1.022573,3.632509,1.614182,10.75721,-0.02259097,0.7662983,3.254111,6.311051,-3.261813,-8.506312,1.856112,-2.987289,-3.766487,2.95018,1.013818,2.930769,1.150855,-3.529872,8.326759,5.722453,1.689096,-0.7838238,2.897877,0.7303512,7.506876,0.09366746,3.123046,3.015888
137.1818085,-4.082047462,-9.350045,4.285205,-4.187934,3.346886,6.013973,-1.93566,2.885462,-0.836479,1.372041,0.8199505,-0.4949186,5.45628,-1.453563,4.08321,5.398484,-0.955761,4.263793,-2.763535,1.187446,0.6617116,2.304916,-7.97737,5.709847,-5.462882,3.479218,5.375634,-1.674458,1.854784,-0.04670235,-3.359826,1.645645,-1.125151,3.891259,0.6912629,3.26008,5.137216,-0.3607685,-5.55305,-0.291704,2.327262,0.8291935,2.848935,-7.469453,0,4.458706,-3.7968,-5.970407,5.755289,-0.1747958,1.152464,-1.696762,-2.113485,-1.204235,-2.130809,2.872625,0.3152135,4.112248,2.698003,-0.7891347,1.556388,-1.865019,3.234431,0.1016321,5.663607,-9.935622,2.050326,-3.786507,1.27351,5.420696,0.6658623,2.616715,-0.1219267,0.09408475,-0.0624445,-3.243326,2.173677,-0.6158768,0.7706563,1.461871,-2.706349,7.352192,-0.871591,1.955633,1.764845,3.619612
137.1826477,-4.082014084,-0.03113801,-3.69522,-2.43226,2.480916,-0.3334866,-0.2474919,2.778056,-5.125569,1.834945,1.610044,-4.485459,6.293726,-1.684224,-2.72021,3.051796,-2.649817,6.443036,-5.097108,-1.820369,4.906548,-1.12669,5.03556,-0.6807534,-0.1999123,4.252026,-0.306602,-0.1379691,1.210014,-3.472612,3.876333,3.782661,-6.027248,6.122035,0.8068774,-3.393304,3.04108,-2.761271,6.042369,-11.09104,-1.351293,1.271414,-1.115918,5.483087,0,-1.463704,-4.70755,0.941313,-0.2922255,2.258235,1.270084,-2.629358,1.854957,5.097186,-7.061911,2.356716,0.4818676,-2.472028,1.700452,-2.288924,8.482509,-2.855886,-1.592748,1.849961,1.260998,4.232018,-2.621655,0.7803556,4.214118,-0.2356478,0.9924116,1.131145,-3.66976,4.120152,2.214482,-6.377131,-0.3327915,0.3038304,-3.469962,3.053972,-2.998307,6.927434,-2.721492,-2.587446,6.51632,0.1527696
137.1848907,-4.081831455,-2.873236,0.01029602,-13.46059,1.176718,-2.711307,-3.434943,2.35432,-2.847148,6.67998,0.2121889,-3.17376,4.104755,-1.495688,-3.95295,2.073891,-0.1908178,2.95707,2.736749,1.486829,7.243968,-2.49767,-1.068114,1.326679,-14.41775,1.106339,-2.26939,-4.228241,-1.179154,-1.19109,7.460519,1.992019,-4.233982,6.243772,-2.228874,-3.228116,0.9510801,0.7180131,2.563657,2.280165,-3.894885,6.857763,-1.728598,-0.9825085,0,0.5610173,-15.76157,0.1535239,-1.784099,-2.402642,-4.487831,0.5163126,4.867756,2.266718,-4.61719,3.268295,0.4130501,-1.549315,-0.4977639,2.149234,3.705717,2.851318,-0.4020935,6.87857,-0.647429,-3.415019,-1.594729,-19.37402,1.85135,-1.892096,-3.136981,-3.921465,-1.568339,4.640916,-0.6691016,-4.260822,4.350108,0.8331202,-4.478363,0.4578662,-0.4740792,3.326983,3.414158,0.4081791,8.862475,-2.53112
137.1843109,-4.081706524,-2.051221,-2.954281,3.366205,-1.506025,3.560992,-1.078556,6.505574,4.213638,5.021978,-0.640798,-3.768775,3.629817,-3.997935,-4.881867,2.402209,0.7412905,0.8814926,3.987127,-0.9340101,12.60909,4.979325,1.586908,0.7939074,0.9023235,0.8187891,9.69629,-1.422797,3.25618,4.021448,6.365445,0.3615963,-6.635697,5.926834,-2.484466,-5.538407,2.331715,2.126148,2.310169,4.932433,-1.524646,12.25265,5.106425,2.462992,0,-0.7859443,0.7293697,-13.56489,10.67877,-1.255936,3.066725,2.437086,5.30321,1.840185,-9.799469,2.327985,-2.3475,-4.427094,1.578128,2.374227,3.91685,5.946249,-6.868125,8.502407,3.717274,-0.3465729,-2.676941,5.236201,-0.01496552,6.954896,-1.302965,0.4188365,1.240982,5.970921,0.1300164,-6.777784,3.776779,-2.332511,-5.925686,5.533768,-0.2266199,2.12351,2.538838,-6.113462,13.63748,3.247621
137.1832581,-4.081573486,-1.766449,5.010805,0.7908933,-3.378815,-4.386787,0.4378064,2.439273,0.2437904,-9.613581,4.510095,-2.247048,3.767459,5.234378,0.7208025,1.086354,-0.0607709,-1.431206,-0.567352,-1.652808,4.592278,-1.570103,2.816167,3.137096,-0.8433035,4.990825,-2.430342,2.2325,2.771986,5.129119,-7.583029,4.73295,-4.856703,4.012288,4.626345,-0.3225355,1.970849,-0.1372341,-0.7866069,0.115237,-0.8020963,4.464989,-0.8260505,3.187649,0,2.822704,0.1375668,-3.179461,-2.08416,3.317908,2.424571,2.76044,-5.678303,6.851925,-5.629792,1.179819,4.543146,0.3951984,0.6322181,-0.04814498,0.3193504,-1.266425,-2.387554,2.621882,0.1668715,-0.3454898,0.676193,-1.340561,0.3383403,-2.237138,-0.7746076,-0.5955378,2.034948,-5.674665,3.699124,-4.624314,1.505843,4.628687,-0.1905148,2.856736,-0.3504364,-1.818833,-0.01781354,-3.193309,1.831784,-0.005992819
137.1887512,-4.081571102,-0.9400312,3.833485,-1.395522,5.535686,-6.356114,-1.643557,4.689715,-1.906786,-3.403066,-2.434951,-1.015093,3.773852,-0.5654035,0.3392575,1.40322,-5.419355,2.520871,5.5213,-6.139515,7.57547,-0.9472134,-3.542963,3.028202,-2.078241,6.561487,-2.67175,-0.8728903,4.568426,-1.090034,6.170607,-1.274865,0.02889361,5.852195,0.04982771,1.945875,1.571444,-3.505279,3.127371,4.941236,-5.619428,4.802548,0.9877156,-3.722919,0,1.91067,-2.496397,1.342946,-4.055928,0.2342887,4.137381,0.5446655,0.5946745,1.003206,1.201743,3.92353,-2.114487,0.7350368,1.347881,-3.260981,3.884422,0.8312743,-6.469718,1.61834,1.565803,-4.050593,0.4619685,-2.399108,6.397105,-3.280927,0.09048931,2.122256,-0.8880355,-0.9391818,0.3513111,-0.000944116,4.562097,-2.107918,3.454197,1.902925,-2.708111,2.373286,0.3637443,-6.445652,3.008735,0.2643735
137.1796722,-4.081527233,-1.566696,1.924141,0.2856772,1.634159,1.678885,-1.839296,7.368902,-2.399186,-3.986375,-0.007390888,-14.05961,1.069346,-1.218636,-2.851018,-2.090051,-2.474136,6.07967,2.850103,-6.186701,5.633973,-2.069244,-2.909007,1.54292,-1.495372,3.26012,2.970008,-1.746785,5.912261,-1.189415,-1.200747,0.4145305,-16.67239,2.825045,-2.388255,-3.002462,-4.126124,-1.139723,6.037189,0.3434265,-3.660717,5.796737,-2.782217,-4.152961,0,0.1283548,1.403447,-0.2686658,2.283789,-1.954996,8.753245,0.3565451,0.5843686,1.564402,-14.55141,1.589554,-1.456703,-3.69083,-8.292537,-0.8775803,5.066473,1.630415,-4.000475,5.01958,-3.125586,-4.67219,-3.718866,0.767478,3.032511,2.927763,-2.300075,7.006707,-1.265279,-1.631797,1.453475,-16.94433,2.290634,-1.971602,-3.670737,-2.899997,-1.056826,3.75983,0.4713789,-4.801421,3.428427,6.513913
137.1769867,-4.081493378,-4.369786,8.198625,2.304671,1.047209,5.957463,-0.2922617,9.619413,3.512144,-3.266924,-2.834814,3.310896,-0.1271777,6.708395,-0.1073555,6.084275,4.632046,5.083704,-0.2231736,-2.343181,7.057769,-4.376029,-6.012388,3.237439,2.372811,1.067896,1.413217,-1.209316,4.611472,2.918232,2.467573,-1.02836,2.367077,-0.5215064,8.917024,-0.009957768,4.24097,3.327918,5.584868,0.3998593,-8.640079,3.99411,-4.37637,-5.695,0,1.308404,2.749727,-15.33518,4.662509,-2.958143,9.274495,1.847553,2.994643,0.2996021,1.542486,-0.3563506,13.03096,-0.2624392,2.109488,1.156106,7.475382,-0.9388764,-8.542527,4.534543,-4.102766,-6.206854,-0.01539497,0.8012254,2.488531,-3.00033,-1.473817,8.370452,6.5879,2.256238,-0.5123419,3.957104,-0.7338826,7.456481,0.3013018,1.783199,1.416567,4.532479,0.3935355,-5.253909,3.943425,-3.686543
137.1879425,-4.081456661,-0.5924076,1.387992,-0.538649,1.923605,-0.2455395,-2.612689,5.855162,-1.569739,-3.140465,4.89169,-0.0644355,0.8612579,-2.912162,2.067248,1.670022,1.64864,-6.648423,5.442383,-5.068092,5.310299,4.609842,-1.630038,2.260891,-1.105514,-2.018536,1.493475,-0.626757,4.769191,0.6654226,2.75462,4.101232,-0.173608,5.167666,-2.170559,2.727369,2.505575,4.762718,-7.729276,5.013752,-3.939049,3.276913,5.632035,-0.1057986,0,1.149684,-1.110718,-0.07878418,-0.4489764,-1.357522,4.174908,0.6377936,5.042537,4.759304,-1.683241,-3.541931,-1.408379,1.577693,0.09153317,3.56243,-5.44094,2.920228,-4.345903,2.252427,6.015997,-0.9254359,0.2278545,-1.871452,0.3428105,-1.017628,-0.1220671,2.226222,-0.6123586,3.323907,1.974792,-2.351432,1.171586,-1.188576,2.125397,-0.9362656,4.296322,-4.29256,3.991233,-5.473556,1.889613,5.207075
137.1760254,-4.081443787,-0.5136508,1.952658,-4.171366,1.543408,7.44967,-5.70088,5.56111,-1.37728,-1.509421,6.311664,-2.828831,5.895514,-3.978098,0.5316675,3.400466,-1.455574,5.504957,-0.7641876,0.5200533,6.34035,-0.498025,-0.1363883,2.350175,-4.026547,2.802997,2.413463,-6.04296,3.419538,1.796725,-3.289376,3.635568,-2.335965,8.086196,-3.628147,-1.163123,4.077752,-0.627326,5.801217,-3.309749,-1.34728,5.746959,-0.11772,3.019631,0,1.208063,-3.503408,-11.0455,3.360449,-6.163486,3.541822,1.579901,-3.611939,5.258807,-2.939504,6.863352,-2.120777,0.4897263,2.790762,-0.4876867,7.35709,-2.071975,0.3409826,5.164659,-1.050425,1.097411,0.07381956,-2.688996,2.912456,1.331309,-4.215965,0.5105743,0.4138112,-1.836219,2.401335,-3.25816,6.636832,-3.124843,-2.496635,1.920732,1.018592,0.2379948,-0.5745012,0.3190584,4.156467,-1.313378
137.1807404,-4.081435204,-2.022279,1.825018,-1.719587,6.028039,4.366597,-3.956656,5.076738,-2.420269,-1.047675,0.9532835,1.864082,2.454548,3.210158,-1.771899,6.385808,-2.408125,1.316313,0.6131589,-12.16296,2.697493,-2.065362,-4.024611,-5.618405,-0.4832128,5.939621,1.465564,-4.51523,4.454201,-2.528918,-3.34355,0.2259149,0.2715835,4.800673,1.883487,-2.27796,7.677635,-1.088943,-1.404696,-0.3788069,-19.35182,2.198872,-2.273702,-2.981254,0,-6.788715,-0.7688223,-10.12081,2.953855,-2.32256,3.6828,-2.166803,-2.215729,1.568351,-1.619789,2.814208,2.499626,-2.531419,8.417455,-1.765692,-0.405323,-0.2039434,-15.7638,2.168032,-2.3945,-3.069202,-8.953505,-1.459629,3.944374,1.667189,-2.343831,4.570584,1.762918,-2.681504,0.3726582,-0.349138,3.528216,3.158098,-1.195753,6.241978,-1.058133,-0.9453466,0.3025045,-14.69077,2.050487,-2.165862
137.1815796,-4.081428051,-1.600413,4.817259,4.884686,4.842511,2.006725,-3.279323,3.216265,-3.688749,-4.602345,5.333847,2.16177,1.385756,4.216549,-1.843495,9.491111,4.162082,1.73307,0.1613781,1.149169,0.5410213,7.450137,-1.807202,3.624657,2.960987,5.344118,-0.636123,-6.785424,1.646089,-3.11722,-5.879768,2.256302,1.994789,1.012328,-3.872859,-0.1445473,9.336957,4.380361,2.526897,-1.843811,4.335839,2.991939,9.20774,-0.3024953,0,3.931673,2.892998,-5.83673,-0.4648238,-7.336798,3.288668,-2.56828,-4.859106,3.104789,1.502983,2.03336,3.073907,-1.310979,11.60475,7.355561,1.694409,-1.845347,3.714735,-0.06490526,9.021238,1.551337,3.33384,2.722978,4.527984,-0.6652507,-6.922163,3.957083,-2.165276,-4.662429,4.886125,-0.6723497,2.059589,2.633177,-0.9003344,7.16093,3.544294,2.275401,-1.798959,2.733442,0.4130971,8.21461
137.1905823,-4.081427097,-2.066272,2.194129,1.595437,-9.076092,7.35247,-2.918285,3.758454,3.2821,-1.451326,0.6377808,-0.009925642,0.08355492,0.2197584,1.113245,6.104072,-1.422008,4.197712,3.799409,-0.1706569,9.786339,-2.764947,2.477951,0.926246,3.001595,-7.868283,4.383192,-4.319232,1.423475,5.452304,-0.9800172,1.505588,-0.3630441,-2.517846,1.366175,0.1734285,5.280769,0.381124,2.84861,5.667955,-0.3544584,2.44942,-2.493539,2.57004,0,0.8435422,1.249787,-7.623548,3.927983,-2.957901,2.002959,4.643598,0.8679172,2.845841,-0.941987,-0.2864266,0.5970045,-0.7202388,4.090755,0.1007716,2.562969,1.505748,-1.891634,-2.69466,-1.743945,3.426517,0.4689751,3.208307,-9.186988,3.424133,-2.75376,1.662217,4.395375,-0.2331053,2.945566,-1.239402,0.3428115,-0.1575942,-2.505012,2.085247,-0.7740507,3.606965,0.6335611,-1.883836,0.3571822,-0.6941757
137.1826782,-4.081418037,-3.394208,3.009586,0.2276077,-2.260401,-2.287731,-2.19629,-0.123495,-0.8391013,-1.290986,0.7684139,-4.06058,2.593277,6.386521,-5.329338,4.460924,-1.577126,-2.084483,3.11368,-1.454702,6.765332,-4.912505,-0.9208913,2.627049,-0.6635479,7.255764,-1.288531,-2.791936,2.921627,0.1600226,1.053358,1.710297,-3.764024,3.415462,2.366674,-5.501718,4.196764,2.590542,-3.340535,-0.2491221,-3.076366,7.212472,-3.900631,-1.027746,0,1.275391,1.04284,5.101583,-1.87549,-3.330167,4.01621,-0.001419571,1.866032,2.857976,-3.352928,2.369787,3.741065,-4.909136,1.657901,-0.06803578,-1.215726,1.36098,-2.477965,7.090086,-2.989773,-2.047535,3.84656,0.4967378,3.612931,-1.937967,-2.561376,4.446524,-2.590536,-0.01486354,1.793202,-3.064245,3.397615,-0.2422034,-5.214014,-1.128558,0.625792,-1.457067,2.076686,-2.684098,7.417266,-3.950502
137.189682,-4.081394196,2.739883,5.3126,-1.60552,-2.881611,1.656141,-12.45236,2.321508,-2.989766,-2.633583,-2.787923,-1.331873,5.773542,3.118316,-3.270367,4.385421,-2.109112,-3.274245,1.901122,-1.621225,4.578846,2.920963,-1.24308,6.269689,-1.268226,-1.332587,0.4978699,-16.20371,0.9458885,-2.235517,-2.860907,-5.116665,-1.608582,6.036705,1.530369,-3.683932,4.634864,-2.470863,-3.868512,3.280948,1.557348,4.728175,2.571559,-2.448515,0,7.352375,-0.4019803,-0.6326723,0.653488,-11.07558,2.300306,-2.383588,-4.279779,-7.18181,-0.1100518,3.720793,0.4625398,-2.721053,6.148838,1.170332,-2.509436,-1.957471,-0.05365897,3.526324,2.964937,0.5545623,9.641082,-1.707702,-2.221572,0.06660517,-7.421809,1.876996,-2.328408,-3.365718,-3.245195,-1.585835,3.982627,0.4393184,-3.475653,3.815815,-2.283725,-1.804711,-0.2776119,-0.1021923,3.199451,2.853238
137.1779785,-4.081392288,-2.723088,6.613036,3.754383,-2.775005,0.2092602,4.401123,0.7868527,4.867981,-2.909691,4.396425,5.017078,5.566707,-1.052684,-4.263291,1.777121,-4.212549,-4.930081,2.371324,2.796049,2.795508,7.740641,-0.5230806,12.65819,0.2005185,1.810422,-1.620983,2.960908,-0.1016446,9.092821,-0.379039,5.13267,3.474492,6.52852,-0.09208988,-7.598077,3.458336,-3.494391,-5.809605,0.3550106,1.211361,1.330423,3.864266,-0.3788787,0,10.52899,8.724777,2.671442,-0.5398743,1.812111,-0.05114851,7.676392,-0.124484,2.144635,3.206994,4.834544,-0.8090659,-6.079749,5.348964,-3.484587,-5.526517,1.175004,1.034949,2.531241,0.1698984,-5.805624,9.352269,5.174047,0.9197199,-1.330635,3.384017,-0.567372,11.11966,-0.6552699,1.480478,1.903581,5.956587,-0.1406221,-6.217799,3.907929,-3.789556,-3.813538,5.769084,0.345629,2.006746,4.013352
137.178894,-4.081374645,-3.511813,3.914591,-0.4430807,-2.148977,5.784306,0.9978473,-2.272804,-3.450297,0.1231313,1.35671,1.929321,-9.278742,4.599348,-2.366426,2.148087,3.910469,0.3055366,1.99294,-0.4911303,-1.440028,-0.5753405,-0.3504992,4.529214,1.205936,2.413984,4.007076,-1.162039,-2.884422,-1.860129,2.39109,1.885611,4.785699,-6.728712,3.978763,-4.172615,2.9489,5.578718,-0.3866309,3.106957,-0.2259835,-2.427567,1.675225,-0.2861888,0,4.617213,3.144914,3.684788,2.5539,0.04905441,-5.179389,-1.903383,2.18946,1.582769,3.391627,-5.71338,3.892693,-3.023562,4.379508,5.423509,1.083652,-1.257467,-0.7594059,1.700051,0.9346331,-2.412375,1.122926,0.6923195,0.1760011,3.015809,-0.8522542,-1.239453,-1.370486,0.01721405,-0.7991735,3.36418,-5.229866,3.64881,-2.825678,1.009531,6.095459,0.01022557,2.205929,0.1739623,-0.06540995,-0.4357266
137.1869354,-4.081304073,-5.80576,3.864658,-1.013745,-0.6508082,5.683135,-0.8116539,6.805804,-4.131424,-2.771025,3.123435,-0.1384048,2.461095,-0.6054439,-1.229576,0.9821997,-0.3669282,1.544548,1.38105,-3.947138,5.015676,3.199218,-6.207778,6.569516,1.109134,-2.993145,2.532885,-3.067033,5.486316,-3.392096,-1.28498,4.340926,-1.325919,5.012833,-1.786245,-1.120878,3.829675,0.2495417,1.945003,3.335828,-4.078537,3.673143,3.771854,-5.097387,0,3.619465,3.482434,-3.306028,1.983207,-2.591535,7.309985,-4.012504,-0.01782941,2.109558,-0.729068,0.6359313,-0.2416293,-2.430776,6.276958,-0.1506432,4.307289,-0.373926,-2.734089,3.501679,1.465995,-6.507982,2.781583,0.5446756,-4.520633,6.788658,-3.091647,6.763961,-2.634826,-1.417813,2.805342,0.1754991,-0.1852404,-1.299841,1.420384,4.04569,-0.598201,1.269072,1.027635,-2.488093,2.783628,-1.92847
137.1862793,-4.081172466,-6.183492,4.169972,-0.6225371,-1.771909,4.760056,-0.06867047,2.962864,3.596075,0.7597163,5.323864,-1.512558,-3.1067,1.980208,-12.62355,1.048613,-2.525993,-4.053486,-4.426191,-0.216086,7.427253,1.81064,-4.496997,5.142327,-2.491173,-3.461751,-0.3146124,0.8234994,2.697702,2.838367,-1.600545,7.536027,-1.375875,0.2960623,0.06727643,-18.42121,2.452514,-2.120179,-2.512886,-3.123617,-1.238002,6.225616,2.32454,-3.689087,0,4.921471,2.26573,-4.59444,-1.343201,1.736221,2.795124,3.56384,-2.873787,8.762408,-0.4015926,0.5886284,-0.5944802,-11.67838,2.32207,-1.835076,-1.038708,-9.0636,-0.1839833,5.039954,2.030394,-4.801326,3.213666,0.3540257,-4.843925,0.6194018,1.277015,3.255941,3.424455,-3.176848,6.665289,-1.760402,-1.26994,-0.0953537,-17.52999,1.864043,-1.803847,-3.608272,-4.401854,-0.8088039,4.583584,0.4358749
137.1822357,-4.080711365,-2.015337,0.5727855,-3.181403,-4.454713,6.387734,2.795566,3.13034,8.10557,-0.03762972,7.794603,4.946962,0.8718974,0.9855049,4.042592,-0.8380492,6.590098,-1.476582,2.81598,1.990538,6.873462,-0.7180409,-5.774096,5.586946,-2.830038,-6.358114,1.35136,1.087153,1.99674,-2.466012,-0.9058101,9.007286,4.08094,2.552442,-1.535176,3.903118,0.5437035,9.299506,0.02251133,4.152919,2.260934,6.563757,-0.300418,-7.84697,0,3.832326,-1.888104,-5.769238,1.758516,6.896664,2.263831,-2.844682,-0.7600243,11.90777,0.5952782,3.491293,-1.158675,2.459347,1.551156,13.45741,0.502573,2.064093,2.669714,5.998507,-0.1463123,-7.368623,2.047012,-4.33003,-5.756404,2.888152,1.761479,1.940122,2.056536,-2.922126,8.145971,3.277047,2.075664,-1.64178,5.438188,-0.5882854,5.875275,-1.543658,1.87409,1.904645,4.595216,-0.6387256
137.1869202,-4.080581188,-3.956411,3.360343,4.345655,-0.2219687,3.055553,-0.2184379,4.705706,-0.1784385,-4.682056,5.729672,-0.4757994,-0.3547263,5.62283,0.2532408,-7.653209,-3.230997,2.384467,1.477538,1.676914,-6.938138,4.858158,-4.903333,3.852225,4.462594,-2.115746,1.211479,-0.4035828,0.289898,1.433876,0.7711116,6.494547,0.3386748,4.664853,4.782784,-0.2064999,-7.057232,-2.147411,2.648405,3.735679,1.875349,-8.484752,3.865725,-3.549154,0,2.702339,4.517434,0.06334298,0.6140125,1.524405,-1.127363,0.21483,-0.9218046,3.862946,-2.829784,5.14379,2.356086,-0.7115923,-1.146105,-1.506224,5.425152,0.3945316,4.742392,-10.43588,3.81308,-5.583667,0.4455136,6.331934,-0.1463432,1.354506,0.553004,0.6817315,0.09570398,-1.508102,2.688692,-0.9421363,3.617916,0.8734842,-1.408417,1.394941,-1.52113,-1.114371,0.07025766,4.356576,-7.796201,3.423707
137.177063,-4.080579758,-0.4495943,-1.093284,0.1056129,-0.4536699,2.287888,-4.465768,2.22829,4.175588,-6.564828,4.155774,-0.6834958,-2.868978,3.039064,-2.298387,6.84528,-4.603658,0.8563771,2.21705,-0.09487233,5.472468,-1.273474,-3.50383,4.572973,-0.4362665,0.1835873,1.102842,-4.902984,2.629591,3.167426,-5.926026,4.999618,1.99439,-3.773647,6.28384,-2.811141,7.107557,-3.426085,-1.119278,2.507563,-0.1091189,5.105711,-1.62703,-0.008346523,0,5.415516,-1.213899,3.311315,1.26355,2.500271,3.244966,2.338551,-5.008559,4.307558,2.141346,-3.44352,3.368139,-3.3599,7.878725,-3.765762,-0.9069231,3.235854,0.4165491,1.883715,-1.668138,0.1423317,4.136857,-1.341232,1.88137,1.465762,-2.579845,2.941573,0.8959845,-4.155111,-0.08617533,0.2705263,-0.6319148,2.418629,-2.535988,6.315538,-3.432941,-0.3534876,4.137088,0.5763425,3.271585,-2.534355
137.1896667,-4.080565929,-8.1998,0.5774823,-2.087844,-2.504735,-2.323499,-1.908143,6.663565,2.436678,-7.745714,4.32793,-0.9219192,-3.206512,0.1239849,2.892009,2.494749,3.361398,-1.870375,6.348919,-1.234837,0.4772765,0.1310997,-15.86635,1.896875,-3.165932,-3.399297,-5.710074,-2.036356,6.653853,1.59841,-3.829989,4.973285,-2.584613,-2.225437,0.9496842,1.656303,3.566104,3.391354,-1.467241,5.931457,-1.619746,-1.287362,-0.03178776,-18.24058,0,2.104326,-0.412796,-3.230038,-6.83058,2.935617,5.041256,2.00741,-3.015599,5.787004,-3.300397,-2.153402,-0.04634567,1.693162,4.907004,2.678423,0.6451743,8.309864,-0.8565462,-2.839396,0.07139235,-13.46885,0.9129407,-2.108031,-3.382294,-0.9820022,0.0311292,4.843025,-0.08186614,-2.666738,4.817118,-1.330559,-2.17802,-0.9961495,0.1474075,3.566803,1.546548,-1.774338,8.07945,-0.7563457,-1.695144,-1.027879
137.1761169,-4.080561638,0.3001006,-1.540899,5.588312,-2.659371,4.255284,4.922505,5.536907,-1.266027,1.664068,1.667524,-2.992676,-6.249331,4.830084,1.483265,1.800919,7.304881,-0.06199991,12.47285,-0.07527185,0.5188826,0.02820582,2.854831,1.495321,9.402471,-1.064558,7.365131,2.501002,5.741625,0.4624195,-7.215318,3.294177,-3.527188,-4.975315,4.145558,2.098716,2.558624,-0.05073319,0.0310872,21.18037,6.206427,2.503299,-1.096695,4.533535,0,3.287008,10.46489,-0.01999115,4.692472,4.177124,5.526664,-1.293078,-7.835647,5.108692,-3.975449,-5.441394,3.833373,3.445291,2.28186,3.610424,6.554262,9.921166,3.440627,0.6820379,-1.971663,3.248587,-7.638587,9.196527,0.8488445,-4.740106,1.640583,5.857485,-0.39325,-7.49886,4.359011,-4.456156,-4.230863,4.479317,-0.9070916,2.5341,0.7945543,-2.378907,11.7212,3.933209,1.530364,-1.404827
