Longitude,Latitude,Date,Deformation_Value
137.1895599,-4.090529442,12-Dec-20,-2.70176
137.1895599,-4.090529442,24-Dec-20,0.6329075
137.1895599,-4.090529442,5-Jan-21,0.5636291
137.1895599,-4.090529442,17-Jan-21,-13.78916
137.1895599,-4.090529442,29-Jan-21,1.637661
137.1895599,-4.090529442,10-Feb-21,-0.4109369
137.1895599,-4.090529442,22-Feb-21,-4.484801
137.1895599,-4.090529442,6-Mar-21,-6.111007
137.1895599,-4.090529442,18-Mar-21,0.5347804
137.1895599,-4.090529442,30-Mar-21,5.952241
137.1895599,-4.090529442,11-Apr-21,2.814194
137.1895599,-4.090529442,23-Apr-21,-2.871324
137.1895599,-4.090529442,17-May-21,4.869074
137.1895599,-4.090529442,29-May-21,-2.83604
137.1895599,-4.090529442,10-Jun-21,-3.716969
137.1895599,-4.090529442,22-Jun-21,0
137.1895599,-4.090529442,16-Jul-21,-0.1870693
137.1895599,-4.090529442,28-Jul-21,6.458442
137.1895599,-4.090529442,21-Aug-21,2.060284
137.1895599,-4.090529442,2-Sep-21,-3.140322
137.1895599,-4.090529442,14-Sep-21,6.64053
137.1895599,-4.090529442,8-Oct-21,-0.5444198
137.1895599,-4.090529442,20-Oct-21,-1.932735
137.1895599,-4.090529442,1-Nov-21,0.9015303
137.1895599,-4.090529442,13-Nov-21,-17.66157
137.1895599,-4.090529442,25-Nov-21,2.141296
137.1895599,-4.090529442,7-Dec-21,-1.385094
137.1895599,-4.090529442,19-Dec-21,-3.865125
137.1895599,-4.090529442,31-Dec-21,-4.39203
137.1895599,-4.090529442,12-Jan-22,-0.3338198
137.1895599,-4.090529442,24-Jan-22,4.829679
137.1895599,-4.090529442,5-Feb-22,3.049335
137.1895599,-4.090529442,17-Feb-22,-3.13347
137.1895599,-4.090529442,1-Mar-22,3.585528
137.1895599,-4.090529442,13-Mar-22,-2.529697
137.1895599,-4.090529442,25-Mar-22,-3.059181
137.1895599,-4.090529442,16-Apr-22,0.2916648
137.1895599,-4.090529442,18-Apr-22,1.781611
137.1895599,-4.090529442,30-Apr-22,4.448319
137.1895599,-4.090529442,24-May-22,3.074608
137.1895599,-4.090529442,17-Jun-22,-1.753826
137.1895599,-4.090529442,29-Jun-22,6.90515
137.1895599,-4.090529442,11-Jul-22,-0.615698
137.1895599,-4.090529442,23-Jul-22,-0.8762588
137.1895599,-4.090529442,4-Aug-22,0.152714
137.1895599,-4.090529442,16-Aug-22,-13.14553
137.1895599,-4.090529442,28-Aug-22,1.538229
137.1895599,-4.090529442,9-Sep-22,-1.733357
137.1895599,-4.090529442,3-Oct-22,-4.154078
137.1895599,-4.090529442,15-Oct-22,-5.999609
137.1895599,-4.090529442,27-Oct-22,-0.5260713
137.1895599,-4.090529442,8-Nov-22,3.454308
137.1895599,-4.090529442,20-Nov-22,0.3214692
137.1895599,-4.090529442,2-Dec-22,-2.244252
137.1895599,-4.090529442,14-Dec-22,2.39632
137.1895599,-4.090529442,26-Dec-22,-1.687629
137.1895599,-4.090529442,04-Jul-20212,-0.2992861
137.189621,-4.088785648,11-Jan-20,0.5580541
137.189621,-4.088785648,23-Jan-20,-1.120617
137.189621,-4.088785648,4-Feb-20,-1.657659
137.189621,-4.088785648,16-Feb-20,2.703449
137.189621,-4.088785648,28-Feb-20,-0.7644882
137.189621,-4.088785648,11-Mar-20,9.399724
137.189621,-4.088785648,23-Mar-20,-0.1538856
137.189621,-4.088785648,4-Apr-20,6.702864
137.189621,-4.088785648,16-Apr-20,1.259654
137.189621,-4.088785648,28-Apr-20,3.986259
137.189621,-4.088785648,10-May-20,-0.9665511
137.189621,-4.088785648,22-May-20,-2.820673
137.189621,-4.088785648,3-Jun-20,1.397354
137.189621,-4.088785648,15-Jun-20,-4.445134
137.189621,-4.088785648,27-Jun-20,-6.770072
137.189621,-4.088785648,9-Jul-20,3.520869
137.189621,-4.088785648,21-Jul-20,2.788246
137.189621,-4.088785648,2-Aug-20,2.000378
137.189621,-4.088785648,14-Aug-20,-2.054698
137.189621,-4.088785648,26-Aug-20,-0.9015616
137.189621,-4.088785648,7-Sep-20,12.84923
137.189621,-4.088785648,19-Sep-20,6.197409
137.189621,-4.088785648,1-Oct-20,1.411158
137.189621,-4.088785648,13-Oct-20,-2.091202
137.189621,-4.088785648,25-Oct-20,1.815003
137.189621,-4.088785648,6-Nov-20,0.7771904
137.189621,-4.088785648,18-Nov-20,9.093748
137.189621,-4.088785648,30-Nov-20,-0.7233018
137.189621,-4.088785648,12-Dec-20,4.32087
137.189621,-4.088785648,24-Dec-20,3.988921
137.189621,-4.088785648,5-Jan-21,5.783388
137.189621,-4.088785648,17-Jan-21,-0.4764695
137.189621,-4.088785648,29-Jan-21,-7.961576
137.189621,-4.088785648,10-Feb-21,5.786101
137.189621,-4.088785648,22-Feb-21,-3.825152
137.189621,-4.088785648,6-Mar-21,-6.127776
137.189621,-4.088785648,18-Mar-21,4.18586
137.189621,-4.088785648,30-Mar-21,1.467375
137.189621,-4.088785648,11-Apr-21,1.665761
137.189621,-4.088785648,23-Apr-21,4.317794
137.189621,-4.088785648,17-May-21,-0.7495559
137.189621,-4.088785648,29-May-21,9.464975
137.189621,-4.088785648,10-Jun-21,2.43746
137.189621,-4.088785648,22-Jun-21,0
137.189621,-4.088785648,16-Jul-21,-1.72375
137.189621,-4.088785648,28-Jul-21,3.81439
137.189621,-4.088785648,21-Aug-21,2.505886
137.189621,-4.088785648,2-Sep-21,12.43735
137.189621,-4.088785648,14-Sep-21,-0.4779199
137.189621,-4.088785648,8-Oct-21,3.473871
137.189621,-4.088785648,20-Oct-21,3.618734
137.189621,-4.088785648,1-Nov-21,6.522797
137.189621,-4.088785648,13-Nov-21,-0.704933
137.189621,-4.088785648,25-Nov-21,-8.593776
137.189621,-4.088785648,7-Dec-21,4.257167
137.189621,-4.088785648,19-Dec-21,-3.694532
137.189621,-4.088785648,31-Dec-21,-6.374867
137.189621,-4.088785648,12-Jan-22,4.505737
137.189621,-4.088785648,24-Jan-22,-1.481704
137.189621,-4.088785648,5-Feb-22,5.110335
137.189621,-4.088785648,17-Feb-22,3.328992
137.189621,-4.088785648,1-Mar-22,-7.710411
137.189621,-4.088785648,13-Mar-22,7.672849
137.189621,-4.088785648,25-Mar-22,6.669827
137.189621,-4.088785648,16-Apr-22,-0.1587015
137.189621,-4.088785648,18-Apr-22,-0.7386668
137.189621,-4.088785648,30-Apr-22,3.145306
137.189621,-4.088785648,24-May-22,-1.35171
137.189621,-4.088785648,17-Jun-22,8.705518
137.189621,-4.088785648,29-Jun-22,-0.6510231
137.189621,-4.088785648,11-Jul-22,-3.128556
137.189621,-4.088785648,23-Jul-22,1.379326
137.189621,-4.088785648,4-Aug-22,5.819956
137.189621,-4.088785648,16-Aug-22,0.01567564
137.189621,-4.088785648,28-Aug-22,-6.734809
137.189621,-4.088785648,9-Sep-22,4.247511
137.189621,-4.088785648,3-Oct-22,-4.318675
137.189621,-4.088785648,15-Oct-22,-6.267187
137.189621,-4.088785648,27-Oct-22,4.716177
137.189621,-4.088785648,8-Nov-22,-0.1798651
137.189621,-4.088785648,20-Nov-22,2.328966
137.189621,-4.088785648,2-Dec-22,1.717056
137.189621,-4.088785648,14-Dec-22,-1.823292
137.189621,-4.088785648,26-Dec-22,10.87795
137.189621,-4.088785648,04-Jul-20212,-1.423117
137.1896515,-4.089452267,11-Jan-20,-0.7985604
137.1896515,-4.089452267,23-Jan-20,0.8515685
137.1896515,-4.089452267,4-Feb-20,-3.050603
137.1896515,-4.089452267,16-Feb-20,-3.250273
137.1896515,-4.089452267,28-Feb-20,-1.618435
137.1896515,-4.089452267,11-Mar-20,0.3814328
137.1896515,-4.089452267,23-Mar-20,-0.5228948
137.1896515,-4.089452267,4-Apr-20,2.3756
137.1896515,-4.089452267,16-Apr-20,-4.417746
137.1896515,-4.089452267,28-Apr-20,2.335937
137.1896515,-4.089452267,10-May-20,5.093129
137.1896515,-4.089452267,22-May-20,-6.938908
137.1896515,-4.089452267,3-Jun-20,4.108739
137.1896515,-4.089452267,15-Jun-20,0.1218975
137.1896515,-4.089452267,27-Jun-20,-3.099406
137.1896515,-4.089452267,9-Jul-20,3.755224
137.1896515,-4.089452267,21-Jul-20,-1.344087
137.1896515,-4.089452267,2-Aug-20,8.143055
137.1896515,-4.089452267,14-Aug-20,-3.666239
137.1896515,-4.089452267,26-Aug-20,-2.351928
137.1896515,-4.089452267,7-Sep-20,2.919063
137.1896515,-4.089452267,19-Sep-20,-0.3328957
137.1896515,-4.089452267,1-Oct-20,4.308849
137.1896515,-4.089452267,13-Oct-20,-2.909857
137.1896515,-4.089452267,25-Oct-20,-0.2521935
137.1896515,-4.089452267,6-Nov-20,4.400543
137.1896515,-4.089452267,18-Nov-20,-0.2434214
137.1896515,-4.089452267,30-Nov-20,0.5560797
137.1896515,-4.089452267,12-Dec-20,1.658847
137.1896515,-4.089452267,24-Dec-20,-4.172709
137.1896515,-4.089452267,5-Jan-21,3.589432
137.1896515,-4.089452267,17-Jan-21,5.123794
137.1896515,-4.089452267,29-Jan-21,-4.911345
137.1896515,-4.089452267,10-Feb-21,6.074438
137.1896515,-4.089452267,22-Feb-21,-0.3549347
137.1896515,-4.089452267,6-Mar-21,-3.573799
137.1896515,-4.089452267,18-Mar-21,6.58134
137.1896515,-4.089452267,30-Mar-21,-3.129621
137.1896515,-4.089452267,11-Apr-21,7.238995
137.1896515,-4.089452267,23-Apr-21,-11.42552
137.1896515,-4.089452267,17-May-21,-1.395056
137.1896515,-4.089452267,29-May-21,3.683981
137.1896515,-4.089452267,10-Jun-21,-0.01069589
137.1896515,-4.089452267,22-Jun-21,0
137.1896515,-4.089452267,16-Jul-21,-1.974269
137.1896515,-4.089452267,28-Jul-21,-1.716748
137.1896515,-4.089452267,21-Aug-21,5.128784
137.1896515,-4.089452267,2-Sep-21,-0.8293251
137.1896515,-4.089452267,14-Sep-21,2.737185
137.1896515,-4.089452267,8-Oct-21,0.9989985
137.1896515,-4.089452267,20-Oct-21,-3.086397
137.1896515,-4.089452267,1-Nov-21,3.337757
137.1896515,-4.089452267,13-Nov-21,0.7909508
137.1896515,-4.089452267,25-Nov-21,-6.424896
137.1896515,-4.089452267,7-Dec-21,2.826293
137.1896515,-4.089452267,19-Dec-21,-0.2346216
137.1896515,-4.089452267,31-Dec-21,-3.960391
137.1896515,-4.089452267,12-Jan-22,3.10841
137.1896515,-4.089452267,24-Jan-22,-4.654336
137.1896515,-4.089452267,5-Feb-22,9.479329
137.1896515,-4.089452267,17-Feb-22,-3.110051
137.1896515,-4.089452267,1-Mar-22,-2.299232
137.1896515,-4.089452267,13-Mar-22,3.921409
137.1896515,-4.089452267,25-Mar-22,0.07505617
137.1896515,-4.089452267,16-Apr-22,2.286352
137.1896515,-4.089452267,18-Apr-22,-1.70033
137.1896515,-4.089452267,30-Apr-22,-2.325635
137.1896515,-4.089452267,24-May-22,3.27726
137.1896515,-4.089452267,17-Jun-22,-0.8714183
137.1896515,-4.089452267,29-Jun-22,1.077444
137.1896515,-4.089452267,11-Jul-22,0.755735
137.1896515,-4.089452267,23-Jul-22,-3.694165
137.1896515,-4.089452267,4-Aug-22,3.777979
137.1896515,-4.089452267,16-Aug-22,0.7214803
137.1896515,-4.089452267,28-Aug-22,-6.479687
137.1896515,-4.089452267,9-Sep-22,0.2871377
137.1896515,-4.089452267,3-Oct-22,0.3771647
137.1896515,-4.089452267,15-Oct-22,-2.215771
137.1896515,-4.089452267,27-Oct-22,2.322482
137.1896515,-4.089452267,8-Nov-22,-2.230392
137.1896515,-4.089452267,20-Nov-22,6.598802
137.1896515,-4.089452267,2-Dec-22,-2.35795
137.1896515,-4.089452267,14-Dec-22,-1.165219
137.1896515,-4.089452267,26-Dec-22,3.696845
137.1896515,-4.089452267,04-Jul-20212,0.5237673
137.1896667,-4.080565929,11-Jan-20,-8.1998
137.1896667,-4.080565929,23-Jan-20,0.5774823
137.1896667,-4.080565929,4-Feb-20,-2.087844
137.1896667,-4.080565929,16-Feb-20,-2.504735
137.1896667,-4.080565929,28-Feb-20,-2.323499
137.1896667,-4.080565929,11-Mar-20,-1.908143
137.1896667,-4.080565929,23-Mar-20,6.663565
137.1896667,-4.080565929,4-Apr-20,2.436678
137.1896667,-4.080565929,16-Apr-20,-7.745714
137.1896667,-4.080565929,28-Apr-20,4.32793
137.1896667,-4.080565929,10-May-20,-0.9219192
137.1896667,-4.080565929,22-May-20,-3.206512
137.1896667,-4.080565929,3-Jun-20,0.1239849
137.1896667,-4.080565929,15-Jun-20,2.892009
137.1896667,-4.080565929,27-Jun-20,2.494749
137.1896667,-4.080565929,9-Jul-20,3.361398
137.1896667,-4.080565929,21-Jul-20,-1.870375
137.1896667,-4.080565929,2-Aug-20,6.348919
137.1896667,-4.080565929,14-Aug-20,-1.234837
137.1896667,-4.080565929,26-Aug-20,0.4772765
137.1896667,-4.080565929,7-Sep-20,0.1310997
137.1896667,-4.080565929,19-Sep-20,-15.86635
137.1896667,-4.080565929,1-Oct-20,1.896875
137.1896667,-4.080565929,13-Oct-20,-3.165932
137.1896667,-4.080565929,25-Oct-20,-3.399297
137.1896667,-4.080565929,6-Nov-20,-5.710074
137.1896667,-4.080565929,18-Nov-20,-2.036356
137.1896667,-4.080565929,30-Nov-20,6.653853
137.1896667,-4.080565929,12-Dec-20,1.59841
137.1896667,-4.080565929,24-Dec-20,-3.829989
137.1896667,-4.080565929,5-Jan-21,4.973285
137.1896667,-4.080565929,17-Jan-21,-2.584613
137.1896667,-4.080565929,29-Jan-21,-2.225437
137.1896667,-4.080565929,10-Feb-21,0.9496842
137.1896667,-4.080565929,22-Feb-21,1.656303
137.1896667,-4.080565929,6-Mar-21,3.566104
137.1896667,-4.080565929,18-Mar-21,3.391354
137.1896667,-4.080565929,30-Mar-21,-1.467241
137.1896667,-4.080565929,11-Apr-21,5.931457
137.1896667,-4.080565929,23-Apr-21,-1.619746
137.1896667,-4.080565929,17-May-21,-1.287362
137.1896667,-4.080565929,29-May-21,-0.03178776
137.1896667,-4.080565929,10-Jun-21,-18.24058
137.1896667,-4.080565929,22-Jun-21,0
137.1896667,-4.080565929,16-Jul-21,-0.412796
137.1896667,-4.080565929,28-Jul-21,-3.230038
137.1896667,-4.080565929,21-Aug-21,-6.83058
137.1896667,-4.080565929,2-Sep-21,2.935617
137.1896667,-4.080565929,14-Sep-21,5.041256
137.1896667,-4.080565929,8-Oct-21,2.00741
137.1896667,-4.080565929,20-Oct-21,-3.015599
137.1896667,-4.080565929,1-Nov-21,5.787004
137.1896667,-4.080565929,13-Nov-21,-3.300397
137.1896667,-4.080565929,25-Nov-21,-2.153402
137.1896667,-4.080565929,7-Dec-21,-0.04634567
137.1896667,-4.080565929,19-Dec-21,1.693162
137.1896667,-4.080565929,31-Dec-21,4.907004
137.1896667,-4.080565929,12-Jan-22,2.678423
137.1896667,-4.080565929,24-Jan-22,0.6451743
137.1896667,-4.080565929,5-Feb-22,8.309864
137.1896667,-4.080565929,17-Feb-22,-0.8565462
137.1896667,-4.080565929,1-Mar-22,-2.839396
137.1896667,-4.080565929,13-Mar-22,0.07139235
137.1896667,-4.080565929,25-Mar-22,-13.46885
137.1896667,-4.080565929,16-Apr-22,0.9129407
137.1896667,-4.080565929,18-Apr-22,-2.108031
137.1896667,-4.080565929,30-Apr-22,-3.382294
137.1896667,-4.080565929,24-May-22,-0.9820022
137.1896667,-4.080565929,17-Jun-22,0.0311292
137.1896667,-4.080565929,29-Jun-22,4.843025
137.1896667,-4.080565929,11-Jul-22,-0.08186614
137.1896667,-4.080565929,23-Jul-22,-2.666738
137.1896667,-4.080565929,4-Aug-22,4.817118
137.1896667,-4.080565929,16-Aug-22,-1.330559
137.1896667,-4.080565929,28-Aug-22,-2.17802
137.1896667,-4.080565929,9-Sep-22,-0.9961495
137.1896667,-4.080565929,3-Oct-22,0.1474075
137.1896667,-4.080565929,15-Oct-22,3.566803
137.1896667,-4.080565929,27-Oct-22,1.546548
137.1896667,-4.080565929,8-Nov-22,-1.774338
137.1896667,-4.080565929,20-Nov-22,8.07945
137.1896667,-4.080565929,2-Dec-22,-0.7563457
137.1896667,-4.080565929,14-Dec-22,-1.695144
137.1896667,-4.080565929,26-Dec-22,-1.027879
137.1896667,-4.080565929,04-Jul-20212,2.104326
137.189682,-4.081394196,11-Jan-20,2.739883
137.189682,-4.081394196,23-Jan-20,5.3126
137.189682,-4.081394196,4-Feb-20,-1.60552
137.189682,-4.081394196,16-Feb-20,-2.881611
137.189682,-4.081394196,28-Feb-20,1.656141
137.189682,-4.081394196,11-Mar-20,-12.45236
137.189682,-4.081394196,23-Mar-20,2.321508
137.189682,-4.081394196,4-Apr-20,-2.989766
137.189682,-4.081394196,16-Apr-20,-2.633583
137.189682,-4.081394196,28-Apr-20,-2.787923
137.189682,-4.081394196,10-May-20,-1.331873
137.189682,-4.081394196,22-May-20,5.773542
137.189682,-4.081394196,3-Jun-20,3.118316
137.189682,-4.081394196,15-Jun-20,-3.270367
137.189682,-4.081394196,27-Jun-20,4.385421
137.189682,-4.081394196,9-Jul-20,-2.109112
137.189682,-4.081394196,21-Jul-20,-3.274245
137.189682,-4.081394196,2-Aug-20,1.901122
137.189682,-4.081394196,14-Aug-20,-1.621225
137.189682,-4.081394196,26-Aug-20,4.578846
137.189682,-4.081394196,7-Sep-20,2.920963
137.189682,-4.081394196,19-Sep-20,-1.24308
137.189682,-4.081394196,1-Oct-20,6.269689
137.189682,-4.081394196,13-Oct-20,-1.268226
137.189682,-4.081394196,25-Oct-20,-1.332587
137.189682,-4.081394196,6-Nov-20,0.4978699
137.189682,-4.081394196,18-Nov-20,-16.20371
137.189682,-4.081394196,30-Nov-20,0.9458885
137.189682,-4.081394196,12-Dec-20,-2.235517
137.189682,-4.081394196,24-Dec-20,-2.860907
137.189682,-4.081394196,5-Jan-21,-5.116665
137.189682,-4.081394196,17-Jan-21,-1.608582
137.189682,-4.081394196,29-Jan-21,6.036705
137.189682,-4.081394196,10-Feb-21,1.530369
137.189682,-4.081394196,22-Feb-21,-3.683932
137.189682,-4.081394196,6-Mar-21,4.634864
137.189682,-4.081394196,18-Mar-21,-2.470863
137.189682,-4.081394196,30-Mar-21,-3.868512
137.189682,-4.081394196,11-Apr-21,3.280948
137.189682,-4.081394196,23-Apr-21,1.557348
137.189682,-4.081394196,17-May-21,4.728175
137.189682,-4.081394196,29-May-21,2.571559
137.189682,-4.081394196,10-Jun-21,-2.448515
137.189682,-4.081394196,22-Jun-21,0
137.189682,-4.081394196,16-Jul-21,-0.4019803
137.189682,-4.081394196,28-Jul-21,-0.6326723
137.189682,-4.081394196,21-Aug-21,0.653488
137.189682,-4.081394196,2-Sep-21,-11.07558
137.189682,-4.081394196,14-Sep-21,2.300306
137.189682,-4.081394196,8-Oct-21,-2.383588
137.189682,-4.081394196,20-Oct-21,-4.279779
137.189682,-4.081394196,1-Nov-21,-7.18181
137.189682,-4.081394196,13-Nov-21,-0.1100518
137.189682,-4.081394196,25-Nov-21,3.720793
137.189682,-4.081394196,7-Dec-21,0.4625398
137.189682,-4.081394196,19-Dec-21,-2.721053
137.189682,-4.081394196,31-Dec-21,6.148838
137.189682,-4.081394196,12-Jan-22,1.170332
137.189682,-4.081394196,24-Jan-22,-2.509436
137.189682,-4.081394196,5-Feb-22,-1.957471
137.189682,-4.081394196,17-Feb-22,-0.05365897
137.189682,-4.081394196,1-Mar-22,3.526324
137.189682,-4.081394196,13-Mar-22,2.964937
137.189682,-4.081394196,25-Mar-22,0.5545623
137.189682,-4.081394196,16-Apr-22,9.641082
137.189682,-4.081394196,18-Apr-22,-1.707702
137.189682,-4.081394196,30-Apr-22,-2.221572
137.189682,-4.081394196,24-May-22,0.06660517
137.189682,-4.081394196,17-Jun-22,-7.421809
137.189682,-4.081394196,29-Jun-22,1.876996
137.189682,-4.081394196,11-Jul-22,-2.328408
137.189682,-4.081394196,23-Jul-22,-3.365718
137.189682,-4.081394196,4-Aug-22,-3.245195
137.189682,-4.081394196,16-Aug-22,-1.585835
137.189682,-4.081394196,28-Aug-22,3.982627
137.189682,-4.081394196,9-Sep-22,0.4393184
137.189682,-4.081394196,3-Oct-22,-3.475653
137.189682,-4.081394196,15-Oct-22,3.815815
137.189682,-4.081394196,27-Oct-22,-2.283725
137.189682,-4.081394196,8-Nov-22,-1.804711
137.189682,-4.081394196,20-Nov-22,-0.2776119
137.189682,-4.081394196,2-Dec-22,-0.1021923
137.189682,-4.081394196,14-Dec-22,3.199451
137.189682,-4.081394196,26-Dec-22,2.853238
137.189682,-4.081394196,04-Jul-20212,7.352375
137.1897125,-4.085832596,11-Jan-20,-6.800854
137.1897125,-4.085832596,23-Jan-20,3.869509
137.1897125,-4.085832596,4-Feb-20,-0.264158
137.1897125,-4.085832596,16-Feb-20,-4.000958
137.1897125,-4.085832596,28-Feb-20,9.924773
137.1897125,-4.085832596,11-Mar-20,-0.9061014
137.1897125,-4.085832596,23-Mar-20,7.28295
137.1897125,-4.085832596,4-Apr-20,-4.157517
137.1897125,-4.085832596,16-Apr-20,-3.116524
137.1897125,-4.085832596,28-Apr-20,2.966314
137.1897125,-4.085832596,10-May-20,0.4679009
137.1897125,-4.085832596,22-May-20,2.97734
137.1897125,-4.085832596,3-Jun-20,-2.916105
137.1897125,-4.085832596,15-Jun-20,-2.741669
137.1897125,-4.085832596,27-Jun-20,1.450274
137.1897125,-4.085832596,9-Jul-20,-0.1367617
137.1897125,-4.085832596,21-Jul-20,-0.387112
137.1897125,-4.085832596,2-Aug-20,1.874495
137.1897125,-4.085832596,14-Aug-20,-4.840206
137.1897125,-4.085832596,26-Aug-20,2.401876
137.1897125,-4.085832596,7-Sep-20,3.379883
137.1897125,-4.085832596,19-Sep-20,-6.065876
137.1897125,-4.085832596,1-Oct-20,4.394639
137.1897125,-4.085832596,13-Oct-20,1.271951
137.1897125,-4.085832596,25-Oct-20,-3.513211
137.1897125,-4.085832596,6-Nov-20,3.210344
137.1897125,-4.085832596,18-Nov-20,-1.838773
137.1897125,-4.085832596,30-Nov-20,7.214729
137.1897125,-4.085832596,12-Dec-20,-4.540208
137.1897125,-4.085832596,24-Dec-20,-1.802033
137.1897125,-4.085832596,5-Jan-21,4.502272
137.1897125,-4.085832596,17-Jan-21,0.4665323
137.1897125,-4.085832596,29-Jan-21,5.064637
137.1897125,-4.085832596,10-Feb-21,0.04295217
137.1897125,-4.085832596,22-Feb-21,-2.432019
137.1897125,-4.085832596,6-Mar-21,3.908007
137.1897125,-4.085832596,18-Mar-21,-0.8073964
137.1897125,-4.085832596,30-Mar-21,-0.3000724
137.1897125,-4.085832596,11-Apr-21,1.632084
137.1897125,-4.085832596,23-Apr-21,-3.045105
137.1897125,-4.085832596,17-May-21,4.020352
137.1897125,-4.085832596,29-May-21,3.559142
137.1897125,-4.085832596,10-Jun-21,-6.481324
137.1897125,-4.085832596,22-Jun-21,0
137.1897125,-4.085832596,16-Jul-21,0.9514128
137.1897125,-4.085832596,28-Jul-21,4.112937
137.1897125,-4.085832596,21-Aug-21,2.141208
137.1897125,-4.085832596,2-Sep-21,-2.876577
137.1897125,-4.085832596,14-Sep-21,7.100401
137.1897125,-4.085832596,8-Oct-21,-3.732108
137.1897125,-4.085832596,20-Oct-21,0.2584095
137.1897125,-4.085832596,1-Nov-21,4.22653
137.1897125,-4.085832596,13-Nov-21,-1.647814
137.1897125,-4.085832596,25-Nov-21,4.627901
137.1897125,-4.085832596,7-Dec-21,-1.80684
137.1897125,-4.085832596,19-Dec-21,1.154236
137.1897125,-4.085832596,31-Dec-21,3.422907
137.1897125,-4.085832596,12-Jan-22,-0.4861485
137.1897125,-4.085832596,24-Jan-22,-1.186846
137.1897125,-4.085832596,5-Feb-22,1.428315
137.1897125,-4.085832596,17-Feb-22,-3.187494
137.1897125,-4.085832596,1-Mar-22,3.284686
137.1897125,-4.085832596,13-Mar-22,3.053347
137.1897125,-4.085832596,25-Mar-22,-4.11003
137.1897125,-4.085832596,16-Apr-22,2.59724
137.1897125,-4.085832596,18-Apr-22,0.1342393
137.1897125,-4.085832596,30-Apr-22,-4.516361
137.1897125,-4.085832596,24-May-22,2.844966
137.1897125,-4.085832596,17-Jun-22,-2.651303
137.1897125,-4.085832596,29-Jun-22,8.272922
137.1897125,-4.085832596,11-Jul-22,-3.373958
137.1897125,-4.085832596,23-Jul-22,-2.82106
137.1897125,-4.085832596,4-Aug-22,3.56369
137.1897125,-4.085832596,16-Aug-22,0.1354342
137.1897125,-4.085832596,28-Aug-22,-0.5319722
137.1897125,-4.085832596,9-Sep-22,0.2121497
137.1897125,-4.085832596,3-Oct-22,-0.6081478
137.1897125,-4.085832596,15-Oct-22,4.662852
137.1897125,-4.085832596,27-Oct-22,-1.127439
137.1897125,-4.085832596,8-Nov-22,3.005665
137.1897125,-4.085832596,20-Nov-22,0.3871715
137.1897125,-4.085832596,2-Dec-22,-2.790893
137.1897125,-4.085832596,14-Dec-22,3.058977
137.1897125,-4.085832596,26-Dec-22,-1.207052
137.1897125,-4.085832596,04-Jul-20212,2.992443
137.1897583,-4.083190441,11-Jan-20,4.026168
137.1897583,-4.083190441,23-Jan-20,-1.350576
137.1897583,-4.083190441,4-Feb-20,4.083481
137.1897583,-4.083190441,16-Feb-20,-3.869941
137.1897583,-4.083190441,28-Feb-20,-2.068942
137.1897583,-4.083190441,11-Mar-20,1.764036
137.1897583,-4.083190441,23-Mar-20,-0.306762
137.1897583,-4.083190441,4-Apr-20,-0.7515821
137.1897583,-4.083190441,16-Apr-20,0.9889109
137.1897583,-4.083190441,28-Apr-20,-4.790101
137.1897583,-4.083190441,10-May-20,4.386839
137.1897583,-4.083190441,22-May-20,3.023286
137.1897583,-4.083190441,3-Jun-20,-4.941962
137.1897583,-4.083190441,15-Jun-20,6.364151
137.1897583,-4.083190441,27-Jun-20,1.021653
137.1897583,-4.083190441,9-Jul-20,-2.338947
137.1897583,-4.083190441,21-Jul-20,4.610206
137.1897583,-4.083190441,2-Aug-20,-2.377351
137.1897583,-4.083190441,14-Aug-20,6.043917
137.1897583,-4.083190441,26-Aug-20,-4.423605
137.1897583,-4.083190441,7-Sep-20,-0.6404662
137.1897583,-4.083190441,19-Sep-20,3.517897
137.1897583,-4.083190441,1-Oct-20,-0.08427489
137.1897583,-4.083190441,13-Oct-20,1.426334
137.1897583,-4.083190441,25-Oct-20,-2.40684
137.1897583,-4.083190441,6-Nov-20,-1.381156
137.1897583,-4.083190441,18-Nov-20,2.789141
137.1897583,-4.083190441,30-Nov-20,-0.2207073
137.1897583,-4.083190441,12-Dec-20,1.356897
137.1897583,-4.083190441,24-Dec-20,1.569469
137.1897583,-4.083190441,5-Jan-21,-3.937192
137.1897583,-4.083190441,17-Jan-21,3.326344
137.1897583,-4.083190441,29-Jan-21,5.33742
137.1897583,-4.083190441,10-Feb-21,-7.219842
137.1897583,-4.083190441,22-Feb-21,5.459404
137.1897583,-4.083190441,6-Mar-21,2.029231
137.1897583,-4.083190441,18-Mar-21,-3.416665
137.1897583,-4.083190441,30-Mar-21,4.549003
137.1897583,-4.083190441,11-Apr-21,-2.737268
137.1897583,-4.083190441,23-Apr-21,5.811766
137.1897583,-4.083190441,17-May-21,-3.94964
137.1897583,-4.083190441,29-May-21,-1.59412
137.1897583,-4.083190441,10-Jun-21,3.192854
137.1897583,-4.083190441,22-Jun-21,0
137.1897583,-4.083190441,16-Jul-21,1.172065
137.1897583,-4.083190441,28-Jul-21,-4.128283
137.1897583,-4.083190441,21-Aug-21,-0.6093426
137.1897583,-4.083190441,2-Sep-21,5.543663
137.1897583,-4.083190441,14-Sep-21,-0.07021438
137.1897583,-4.083190441,8-Oct-21,-0.1910911
137.1897583,-4.083190441,20-Oct-21,1.297344
